frequency_hz,h_real,h_imag,magnitude,magnitude_db,phase_deg,fit_real,fit_imag,fit_magnitude,fit_magnitude_db,fit_phase_deg,complex_error
13100,0.277565775308961,0.959581880032726,0.998919488302238,-0.00939027942687348,-1006.13288288443,0.277113379627379,0.960747355731087,0.999913649628199,-0.00075006218421396,-1006.08942449851,0.00125019816676587
13120,0.303864100854695,0.953506100350108,1.00075335382556,0.00654108462089844,-1007.67608248343,0.302765097239164,0.95297647490832,0.999915429341366,-0.000734602470855638,-1007.62529665785,0.00121996395665634
13140,0.328248923453933,0.943715836206049,0.999173125766876,-0.00718510933391632,-1009.17900461086,0.328199492758171,0.944520570498491,0.999917004126601,-0.000720922913987707,-1009.16118076899,0.000806251000071183
13160,0.354831202958489,0.935524930182125,1.00055588428895,0.00482700808061673,-1010.7710188924,0.353398275913413,0.935385721840605,0.999918391690963,-0.000708869691063688,-1010.69707686354,0.00143967318473908
13180,0.378161174630016,0.925258106447446,0.999554119367364,-0.00387373364242329,-1012.23026893271,0.378343326987823,0.925578496851082,0.999919610223403,-0.000698284795405386,-1012.23298496349,0.000368550528688387
13200,0.404461759072638,0.914842367755333,1.00026290163752,0.00228323448929812,-1013.85074283886,0.403016709889123,0.915105947195999,0.99992067837571,-0.000689006201404949,-1013.76890508129,0.00146889116830384
13220,0.427361133747778,0.90415324635679,1.00006531363492,0.000567288499131188,-1015.29843844175,0.427400685080933,0.903975603112041,0.999921615242629,-0.000680868037014567,-1015.30483721981,0.000181992940410572
13240,0.452751129460679,0.891548742766012,0.999921369886442,-0.000682999341107131,-1016.92261885884,0.451477722364566,0.892195467880347,0.999922440341114,-0.000673700763792126,-1016.84078137242,0.00142822232370977
13260,0.475513682456873,0.880307695948751,1.00052731184626,0.00457896533616553,-1018.37647990943,0.475230513502085,0.879774011957769,0.999923173588713,-0.000667331364391987,-1018.37673752297,0.00060415499599602
13280,0.499477729930404,0.865875868606512,0.999609434995244,-0.00339306717758831,-1019.97836058293,0.498641984671292,0.866720166770345,0.999923835281138,-0.000661583537334024,-1019.91270564585,0.00118798549131709
13300,0.5223650112606,0.853602092224599,1.00075058672953,0.00651706798997314,-1021.4647048466,0.521695308743595,0.853043318173951,0.999924446068951,-0.000656277899311146,-1021.44868570606,0.000872198315155893
13320,0.544921673134828,0.837961884246843,0.999559777753477,-0.00382456374032022,-1023.03571197266,0.544373917375691,0.838753299587485,0.999925026933445,-0.000651232194669474,-1022.98467765922,0.000962483565091545
13340,0.567713552262127,0.824408960678268,1.00097393166291,0.00845534614241699,-1024.55250222146,0.566661512906337,0.823860384804057,0.999925599161651,-0.000646261512376967,-1024.52068145166,0.00118647473462235
13360,0.588596647776742,0.80794960531572,0.999614214836827,-0.00335153387892416,-1026.073586351,0.588542080049556,0.808375280485979,0.999926184320544,-0.000641178510120091,-1026.05669702047,0.000429158464235735
13380,0.611280585403079,0.792521645966515,1.00087687225563,0.00761307827808926,-1027.64339372563,0.609999897375828,0.7923091183496,0.99992680423041,-0.000635793645616283,-1027.59272429358,0.00129820253084583
13400,0.63099942058209,0.775580081065067,0.999842353033632,-0.00136941209631682,-1029.13124484081,0.631019548573063,0.775673447046138,0.999927480937388,-0.000629915415220133,-1029.12876318987,9.55109545651065e-05
13420,0.652900488538907,0.758406611894847,1.00072955232678,0.00633450060166688,-1030.72464999385,0.65158593347923,0.758480223745092,0.999928236685215,-0.000623350599403251,-1030.6648136192,0.00131661448777565
13440,0.671790185258485,0.741056834850637,1.00023361545615,0.00202892108539422,-1032.19324773153,0.671684278878905,0.74074180542676,0.999929093886146,-0.000615904515552616,-1032.20087548255,0.00033235477902996
13460,0.692399027438695,0.722027432606558,1.00036994488762,0.00321270624058152,-1033.79998402918,0.691300149055995,0.722470939890909,0.999930075091101,-0.000607381277438223,-1033.73694867212,0.00118500312709983
13480,0.710776787537393,0.704239695095766,1.00057842763601,0.00502270611399075,-1035.26469313059,0.710419456095289,0.70368075648856,0.999931202959003,-0.000597584061769104,-1035.2730330714,0.000663398919309319
13500,0.729765676257007,0.683811824018682,1.00007827339194,0.000679847437348603,-1036.86196713159,0.729028469925617,0.684384756584216,0.999932500225352,-0.000586315381489738,-1036.80912855535,0.000933662090742928
13520,0.747797513023205,0.665172332125788,1.00082733371414,0.00718315830988993,-1038.34663134933,0.747113828097635,0.664596803756017,0.999933989670027,-0.000573377365743379,-1038.34523499046,0.000893676665166168
13540,0.765168481656939,0.643912152580497,1.00005283138544,0.000458875461953276,-1039.91838604466,0.764662545289527,0.644331113741408,0.999935694084325,-0.00055857204656247,-1039.88135223491,0.000656886643358231
13560,0.782633398322726,0.624178124476059,1.00105612592133,0.00916855247540632,-1041.42638698862,0.781662022534076,0.623602244136208,0.999937636237269,-0.000541701651944776,-1041.41748013869,0.0011292515612569
13580,0.798255455182012,0.602203555147066,0.99993044436081,-0.000604173617792927,-1042.9691143837,0.798100056160887,0.602425083854981,0.999939838841163,-0.00052256890548649,-1042.95361854377,0.000270599009970005
13600,0.815121835021789,0.581114520716858,1.00105828607393,0.00918729550720436,-1044.51426928725,0.813964846447723,0.580814842360869,0.999942324516442,-0.000500977332198286,-1044.4897672842,0.00119516930916395
13620,0.829385831580276,0.558894549316231,1.00012198000119,0.00105944021443596,-1046.02532684728,0.82924500597515,0.558787038673195,0.999945115755802,-0.000476731570613986,-1046.0259261863,0.000177173331585932
13640,0.845009766577435,0.536346448273767,1.00085414431231,0.00741583658509144,-1047.59579755958,0.84392956767904,0.536357490161166,0.999948234887645,-0.000449637690891212,-1047.56209506881,0.00108025533248892
13660,0.858265746712509,0.513878734726717,1.00034566325061,0.00300187405788783,-1049.08932135708,0.858007992595593,0.513542301132291,0.999951704038834,-0.00041950351889807,-1049.09827374303,0.000423821599551068
13680,0.872437024001923,0.490132662306162,1.00068795711183,0.00597346504075527,-1050.67284533116,0.871470177293926,0.490357851224102,0.999955545096794,-0.000386138966071133,-1050.63446201304,0.000992724838778305
13700,0.884786085804648,0.467359506309374,1.0006354609803,0.00551779095934786,-1052.15620126139,0.884306460991412,0.466820783608035,0.99995977967095,-0.000349356364992566,-1052.17065967581,0.000721291973065775
13720,0.897140423318683,0.442835496788082,1.00048199202583,0.00418552092994631,-1053.72869490456,0.896507632347346,0.442947993014235,0.999964429053545,-0.000308970810450538,-1053.70686652145,0.000642712855250939
13740,0.908684252131848,0.419221233709024,1.00072649253676,0.00630794293780462,-1055.23377466688,0.908064935930662,0.418756613586324,0.999969514179829,-0.000264800505884522,-1055.24308233333,0.000774225041876955
13760,0.919511813618008,0.394143873855993,1.00042559377561,0.00369587415087744,-1056.79786243278,0.918970078357732,0.394264006575179,0.999975055587653,-0.000216667115063631,-1056.77930688832,0.000554895451815952
13780,0.930079522828663,0.369935438777035,1.00094962293232,0.00824440606862678,-1058.31000706218,0.929215234096579,0.369487747880794,0.999981073376482,-0.000164396118836061,-1058.31553995696,0.000973356127522613
13800,0.939113523872134,0.344439105708783,1.00028621317151,0.00248566032331179,-1059.85845425158,0.938793050934025,0.344445615451484,0.999987587165844,-0.000107817176735194,-1059.85178130365,0.000320539047246918
13820,0.948564570351951,0.319407590881802,1.00089757380059,0.00779273022160306,-1061.39021553716,0.947696655102625,0.319155576549648,0.999994616053228,-4.6764493367381e-05,-1061.3880306869,0.000903763300661564
13840,0.956323144152236,0.293847769731505,1.00045013259902,0.00390892237688581,-1062.91946736841,0.955919656064482,0.29363577489339,1.00000217857147,1.89228107148381e-05,-1062.92428785949,0.000455789916899529
13860,0.964273947362033,0.268027332340421,1.00083110285536,0.00721586952984459,-1064.46632111376,0.963456150949258,0.267904517683413,1.0000102926456,8.94003236989637e-05,-1064.4605525687,0.000826966996150955
13880,0.970697028258322,0.242317373836152,1.0004850975064,0.00421248175466195,-1065.98358429359,0.970300728644071,0.241980262524447,1.00001897554927,0.000164817963046492,-1065.99682455654,0.000520285902879413
13900,0.977146415976967,0.216043911616986,1.00074476766226,0.00646656197610234,-1067.53265631989,0.97644847353309,0.215881604250781,1.00002824386064,0.000245319592085063,-1067.53310355994,0.000716566351491711
13920,0.982420638259054,0.189996465352307,1.0006242887936,0.00542081166350101,-1069.05433977201,0.981894968885018,0.189627261665171,1.00003811341785,0.000331042632669964,-1069.06938931102,0.000642370339752752
13940,0.987197675114487,0.163383107719331,1.00062644860081,0.00543955978610429,-1070.60262161391,0.986636299886854,0.163236064200697,1.00004859927413,0.000422117674388308,-1070.60568153726,0.000580313658784848
13960,0.991191446763521,0.13703952358739,1.00061996540256,0.00538328251397531,-1072.12833888596,0.990669056322595,0.136726938514926,1.0000597156524,0.000518668080291517,-1072.1419799618,0.000608770236048263
13980,0.994513042913355,0.110191292712629,1.00059897737029,0.00520109382070125,-1073.67745964996,0.993990334895804,0.110118895025845,1.00007147589959,0.000620809589431197,-1073.6782843036,0.000527697921791683
14000,0.997172055784003,0.0837803326988121,1.00068539161098,0.00595119667456807,-1075.19740649529,0.996597741195216,0.0834310143990349,1.00008389244056,0.000728649916473671,-1075.21459427773,0.000672205713641807
14020,0.998915371827423,0.0569507582514369,1.00053751001076,0.00466749833162441,-1076.73695127073,0.998489391302803,0.0566824339954155,1.0000969767317,0.00084228834848145,-1076.75090959559,0.000503445442649764
14040,1.00024381016436,0.0301007468437793,1.00069662472333,0.00604869887396208,-1078.27629484051,0.999663913043998,0.0298923342890334,1.00011073921426,0.000961815339277842,-1078.28722996516,0.000616211378653185
14060,1.00067270716126,0.00337547556818681,1.00067840023294,0.00589051171735155,-1079.80673024357,1.00012044687996,0.00307992526414915,1.00012518926732,0.00108731210135579,-1079.82355509123,0.000626371615355782
14080,1.0003221771187,-0.0234931468775751,1.00059801418237,0.00519273268091641,-1081.34537731277,0.999858646442072,-0.0237355671989455,1.00014033516064,0.00121885019585316,-1081.35988467567,0.000523094924837237
14100,0.999392522674296,-0.0503235884085248,1.00065872200646,0.00571970300991635,-1082.88264713395,0.998878678709087,-0.0505349149402536,1.00015618400709,0.00135649112048983,-1082.89621841764,0.000555602846999593
14120,0.99770473117604,-0.0770170659797793,1.00067295309866,0.00584323045695675,-1084.4141505719,0.997181223827519,-0.0772989011292182,1.00017274171512,0.00150028589614482,-1084.43255601389,0.000594551087304329
14140,0.995291483486158,-0.10376614461441,1.00068603960894,0.00595682125644529,-1085.95198546961,0.994767474576195,-0.104008333857554,1.0001900129408,0.00165027465181982,-1085.96889715897,0.000577270272243088
14160,0.992046741974483,-0.130238637504041,1.00055926409238,0.00485634832091305,-1087.47917570165,0.991639135476041,-0.130644059706734,1.00020800103995,0.00180648620858785,-1087.5052415455,0.000574900182647926
14180,0.988209741449907,-0.157054356557313,1.00061209467512,0.00531496033253718,-1089.03038795962,0.987798421546447,-0.157186977281009,1.00022670801993,0.0019689376626527,-1089.04158886443,0.000432171631803751
14200,0.983796441650523,-0.183205562650889,1.00070960662445,0.00616137900717481,-1090.54895928901,0.983248056709734,-0.183618050697112,1.00024613449154,0.00213763396774084,-1090.57793880528,0.000686201451150017
14220,0.978283201557929,-0.209680356290292,1.00050181122498,0.00435758366849522,-1092.09745841048,0.977991271845508,-0.209918323021688,1.0002662796207,0.00231256751711078,-1092.11429105641,0.000376631281554558
14240,0.972690429524414,-0.235636253661214,1.00082521737208,0.00716479117269411,-1093.61767639566,0.972031802496843,-0.236068929647729,1.00028714108014,0.00249371772541008,-1093.65064530524,0.000788034308106459
14260,0.96558881448116,-0.261836487667754,1.00045994668718,0.00399412769174767,-1095.17191456681,0.965373886230506,-0.2620511116013,1.00030871500116,0.00268105061068858,-1095.18700123858,0.00030373933854468
14280,0.958645894795209,-0.287598489745124,1.00085705418475,0.00744108980932169,-1096.69950311461,0.958022259653582,-0.287846228769919,1.00033099592526,0.00287451837675248,-1096.7233585428,0.000671040545927257
14300,0.950147965301763,-0.31304624037689,1.00038947644464,0.00338229079624365,-1098.23555490892,0.949982155089085,-0.313435773044142,1.00035397675597,0.00307405899616048,-1098.25971690414,0.000423354137200186
14320,0.941888339529513,-0.338737442614613,1.00094790032786,0.00822945789865917,-1099.78043760963,0.941259296913323,-0.338801381363903,1.00037764871065,0.00327959579408702,-1099.79607600894,0.000632283778571265
14340,0.932025625476202,-0.363458735470481,1.00038693460786,0.0033602212499686,-1101.30411569027,0.931859897557987,-0.363924848661343,1.00040200127247,0.00349103703337719,-1101.33243554393,0.000494699150566997
14360,0.9222571472516,-0.388746816491367,1.00084081301116,0.00730014042452017,-1102.85623701229,0.921790653180105,-0.388788140691886,1.00042702214247,0.00370827550100445,-1102.86879519643,0.00046832083904951
14380,0.911307303240439,-0.412797973893156,1.0004414866396,0.00383385799197323,-1104.3692621298,0.911058739003175,-0.413373406745538,1.00045269719186,0.00393118809617253,-1104.40515465464,0.000626823059281562
14400,0.899846770261848,-0.437724732492095,1.0006633556726,0.00575992393505474,-1105.94031004494,0.899671804332973,-0.437662992230419,1.00047901041443,0.00415963542036845,-1105.94151360788,0.000185539581165042
14420,0.888135836010029,-0.461086978075327,1.00069299215887,0.00601716872733366,-1107.43665492528,0.887637967251738,-0.461639451120637,1.00050594387928,0.00439346136969964,-1107.47787174684,0.000743706774392031
14440,0.875015745623752,-0.485270808195804,1.00056999374182,0.00494949227995928,-1109.01210318327,0.874965808994495,-0.485285558260852,1.00053347768375,0.00463249272950905,-1109.01422876383,5.2069485886366e-05
14460,0.862362369590349,-0.508153084079442,1.00094376132974,0.00819354098910646,-1110.50901728659,0.86166436801159,-0.508584321519824,1.00056158990668,0.00487653877196795,-1110.55058435302,0.000820470556411095
14480,0.847518753478982,-0.531388020291256,1.00033057816285,0.00287089093850473,-1112.08740934854,0.847743133721514,-0.531518993785535,1.00059025656198,0.00512539085643288,-1112.08693821069,0.000259808678535567
14500,0.833976566934952,-0.553936179156696,1.00118040570884,0.0102468271975977,-1113.59253888183,0.833212039958336,-0.554073084794483,1.00061945155249,0.00537882203316833,-1113.62329003548,0.000776688258976023
14520,0.817872010025793,-0.575725324380422,1.00018711945144,0.00162514686080549,-1115.14289564107,0.81808145811824,-0.576230372787875,1.00064914662439,0.00563658665064012,-1115.15963952859,0.000546756250352901
14540,0.802935893640869,-0.598010777691365,1.00116079604222,0.0100766989497265,-1116.67801220352,0.802362190009632,-0.597974915987704,1.00067931132184,0.00589841996641616,-1116.69598639407,0.000574823380077657
14560,0.785947644219005,-0.618664319519702,1.0002295934935,0.00199399485082919,-1118.20830589856,0.786065460411685,-0.6192910638856,1.0007099129422,0.00616403776230707,-1118.23233033901,0.000637721848019861
14580,0.769624065232276,-0.640438956371305,1.00124085944523,0.0107712867523747,-1119.76537151092,0.76920290934605,-0.640163468337705,1.00074091649167,0.00643313596358646,-1119.76867107379,0.000503255339921606
14600,0.752013410262237,-0.659783812472987,1.00041933628635,0.00364154524183437,-1121.26230424237,0.751786584066823,-0.660577094458776,1.00077228464145,0.00670539026296878,-1121.3050083123,0.000825073591810752
14620,0.733858325726866,-0.680787252215183,1.00100915331346,0.00876097446856327,-1122.85153026934,0.733828930773805,-0.680517231308961,1.00080397768446,0.00698045574922602,-1122.84134177217,0.000271616187040347
14640,0.715801198414267,-0.699306654296912,1.00070033096589,0.00608086841806518,-1124.33218873413,0.715342786054316,-0.699969502366769,1.00083595349265,0.00725796654092352,-1124.37767117497,0.000805921494606991
14660,0.696029647537118,-0.719131770413508,1.0008035638769,0.00697686434911027,-1125.93525484618,0.696341368058948,-0.718919875781878,1.00086816747484,0.00753753542546325,-1125.91399624646,0.000376920440733897
14680,0.677498369799697,-0.736855621153909,1.00097964390259,0.00850491360899058,-1127.40316458563,0.676838267416653,-0.737354674401629,1.00090057253531,0.0078187535036319,-1127.45031671675,0.00082751996964455
14700,0.656303026214806,-0.755156005553683,1.00049700396478,0.00431584917952165,-1129.0062269232,0.656847437894827,-0.755260585565074,1.00093311903298,0.00810118983999859,-1128.98663232057,0.000554365453582414
14720,0.637069140790513,-0.772591776944479,1.00137662442749,0.011948985103577,-1130.49145132781,0.636383186809994,-0.772624670658679,1.00096575474133,0.00838439111922454,-1130.52294279739,0.000686742207690425
14740,0.614974205411355,-0.78898215548082,1.0003429986702,0.0029787377730146,-1132.06527366005,0.615460165194954,-0.789434374427866,1.00099842480901,0.00866788130877402,-1132.05924789172,0.000663821427300194
14760,0.594614453324492,-0.805912999716494,1.00152988533265,0.0132782606380442,-1133.579548602,0.594093357728248,-0.805677534038682,1.00103107172129,0.00895116132799804,-1133.5955473532,0.000571825765292326
14780,0.57200506827969,-0.820629911992309,1.00031157675704,0.00270589979959301,-1135.12228042995,0.572298072431928,-0.821342387884105,1.00106363526225,0.00923370872398904,-1135.13184093687,0.00077037220200318
14800,0.550367342301735,-0.836949013061807,1.00169249869279,0.014688430286971,-1136.67157379906,0.550089930143778,-0.836417584129492,1.00109605247778,0.00951497735433736,-1136.66812840328,0.000599478286081791
14820,0.527558813724997,-0.850016472983112,1.00042306364936,0.00367390707475818,-1138.17438391246,0.527484853770093,-0.850892188991961,1.00112825763954,0.00979439707712525,-1138.20440951874,0.000878833660645565
14840,0.504314622297006,-0.8652377148634,1.00148367010382,0.0128774442020415,-1139.7636944681,0.504499057325373,-0.864755694748474,1.00116018220967,0.0100713734481497,-1139.74068405543,0.000516100446504418
14860,0.481507673375623,-0.877389362417189,1.00083052151823,0.00721082429130001,-1141.24220101387,0.481149034765237,-0.877998027467632,1.00119175480653,0.010345287425824,-1141.2769517916,0.00070646641568517
14880,0.456878102323593,-0.890962355032628,1.00127494648977,0.0110669910920175,-1142.85162533781,0.457451548619063,-0.890609554460288,1.00122290117133,0.0106154950838722,-1142.81321251172,0.000673282182767433
14900,0.434069642714197,-0.902124628745817,1.00112202079258,0.00974028539584051,-1144.30482805379,0.433423618428886,-0.902581091444138,1.00125354413579,0.0108813273318707,-1144.34946600665,0.000791015532193073
14920,0.408355846766596,-0.913852423147253,1.00093993270354,0.00816031725614479,-1145.92247361606,0.409082509001159,-0.91390390941773,1.00128360359076,0.0111420896440731,-1145.88571207376,0.000728483932003973
14940,0.385090435754298,-0.924610946352199,1.00159874491921,0.0138754332415947,-1147.38880151906,0.384445718478167,-0.924569741239303,1.00131299645591,0.0113970617965641,-1147.42195051708,0.000646032682973432
14960,0.358831302532833,-0.934085263962893,1.00063738888272,0.00553452585656395,-1148.98559014514,0.359530966235798,-0.934570787906085,1.00134163665047,0.0116454976128242,-1148.95818114747,0.000851623623826151
14980,0.334868819504502,-0.944393450709913,1.00200604589998,0.0174068396680279,-1150.47619942605,0.334356180614641,-0.943899724529804,1.00136943506513,0.0118866247181956,-1150.49440378269,0.000711733217100362
15000,0.308522498142478,-0.951788488052082,1.00054358118402,0.00472020338304822,-1152.03988400705,0.308939486491334,-0.952549706004223,1.00139629953493,0.012119644302991,-1152.0306182476,0.000867947033950548
15020,0.283388367277123,-0.961206253550915,1.00211098615542,0.0183164666643983,-1153.57312502262,0.283299192697196,-0.960514372360746,1.00142213481351,0.0123437308947693,-1153.56682437419,0.000697604248134596
15040,0.257424005871314,-0.966892243304758,1.00057369991507,0.00498166529382635,-1155.09148509901,0.257453779291345,-0.967787853808145,1.00144684254831,0.0125580321397446,-1155.10302200176,0.000896105256270768
15060,0.231029579674144,-0.974961554919799,1.00196042848809,0.0170113961210716,-1156.66892316159,0.231421884695392,-0.974364775452703,1.00147032125718,0.0127616685934508,-1156.63921097701,0.000714177122319392
15080,0.205615305638143,-0.979530286264585,1.00087823216526,0.00762487994646352,-1158.14504195322,0.205222292697141,-0.980240261695108,1.00149246630614,0.0129537335209898,-1158.1753911541,0.000811495091630893
15100,0.178146804673859,-0.985830570890613,1.00179748378503,0.0155987307463151,-1159.75677628479,0.178873919330511,-0.985409940300598,1.00151316988839,0.01313329270668,-1159.71156239479,0.000840015367225066
15120,0.153040319317868,-0.989548499457262,1.00131292417258,0.0113964347747861,-1161.20847539028,0.152395799639288,-0.989869946138995,1.00153232100463,0.0132993842736023,-1161.24772456848,0.000720231619184735
15140,0.1248869215335,-0.993624189664943,1.00144184726694,0.0125147062546475,-1162.83615775734,0.125807074332097,-0.993616924591353,1.00154980544473,0.0134510185127945,-1162.78387755233,0.000920181478872432
15160,0.0997188273326415,-0.996763389162746,1.00173903712484,0.0150919655988132,-1164.28698874226,0.0991269763362777,-0.996648034620141,1.00156550577072,0.0135871777224713,-1164.3200212313,0.000602987787933217
15180,0.0715727790097185,-0.99854292483558,1.00110470752782,0.00959007153166418,-1165.90020938245,0.0723748172583781,-0.998960951499936,1.00157930130112,0.0137068160572742,-1165.85615549822,0.000904439961758259
15200,0.045955492217382,-1.00109550107306,1.00214974406705,0.0186523979512297,-1167.37167078828,0.0455699737589149,-1.0005538692058,1.00159106809669,0.0138088593875003,-1167.39228025385,0.000664822954968466
15220,0.0181807723515894,-1.00070035642493,1.00086549737329,0.00751436330447851,-1168.95916202288,0.0187318738494217,-1.00142550245659,1.00160067894763,0.0138922051687314,-1168.92839540693,0.000910796150709596
15240,-0.0081955447598305,-1.00236687420093,1.00240037781779,0.0208244335477342,-1170.46845089802,-0.00812001688044786,-1.00157508841071,1.00160800336213,0.0139557223215349,-1170.46450087421,0.000795379908065835
15260,-0.0349898300485724,-1.00023252166341,1.00084433634806,0.00733071797612262,-1172.00348657528,-0.0349662090976149,-1.00100238801167,1.00161290755647,0.0139982511216474,-1172.00059658051,0.000770228630672117
15280,-0.0622680221851456,-1.00036868084839,1.00230474617713,0.0199957372298722,-1173.56178477214,-0.0617872036140707,-0.999707686981377,1.00161525444659,0.0140186031004243,-1173.53668245872,0.000817373470651335
15300,-0.0882308843074305,-0.99712255543461,1.00101852105849,0.0088422592584372,-1175.05667554649,-0.0885635053209559,-0.997691796458804,1.00161490364108,0.014015560955819,-1175.07275844984,0.000659296657252686
15320,-0.116109975115105,-0.995439519404508,1.0021882872562,0.0189864552629231,-1176.65302610728,-0.115275637159933,-0.994956053282166,1.00161171143585,0.0139878784738408,-1176.608824503,0.000964292131509614
15340,-0.141327740736163,-0.991269387353767,1.00129342782538,0.0112273120513746,-1178.11411826729,-0.141904154123601,-0.991502319912588,1.0016055308102,0.0139342804604244,-1178.14488057545,0.000621699260234676
15360,-0.169443794223081,-0.987416131292864,1.00184919810223,0.0160470980718087,-1179.73729959052,-0.168429657276412,-0.98733298399767,1.00159621142454,0.0138534626839532,-1179.68092663255,0.00101753978757418
15380,-0.19433436556536,-0.982721367202962,1.00175203079253,0.0152046305019112,-1181.18598997756,-0.194832807787697,-0.982450957573305,1.00158359961969,0.0137440918282383,-1181.21696264781,0.000567067911999165
15400,-0.221963397922579,-0.976462085087824,1.00137203557489,0.0119091815395725,-1182.80650882156,-0.221094340968138,-0.976859675902375,1.00156753841777,0.0136048054561595,-1182.75298860282,0.000955687420591936
15420,-0.24689981592511,-0.971146360973398,1.00204030534491,0.0177038125973954,-1184.26441247846,-0.247195080301039,-0.97056309594905,1.00154786752468,0.0134342119837015,-1184.2890044873,0.000653742411290058
15440,-0.273667956030752,-0.96294365566081,1.00107673738603,0.00934739066431717,-1185.8651150296,-0.273115951459669,-0.963565694487628,1.00152442333432,0.0132308906646619,-1185.82501029898,0.000831649775185876
15460,-0.298886628541946,-0.956644703418499,1.00224862449386,0.0195093777700076,-1187.35048657343,-0.298837996301779,-0.955872465844994,1.00149703893434,0.0129933915858567,-1187.36100604367,0.000773767384112068
15480,-0.324348683433657,-0.946806032268913,1.00082152813873,0.0071327732616278,-1188.9099942028,-0.324342386832483,-0.947488919275928,1.00146554411365,0.0127202356727287,-1188.89699173513,0.000682916035495386
15500,-0.35009974194641,-0.939123522116326,1.00225885833108,0.019598067866097,-1190.44516016238,-0.349610439126386,-0.938421075970751,1.00142976537161,0.0124099147055618,-1190.43296739509,0.00085606532292582
15520,-0.374336282328008,-0.928191093504975,1.00083283235969,0.00723087932589026,-1191.96405125707,-0.374623627199999,-0.92867546569485,1.00138952592886,0.0120608913459276,-1191.96893305316,0.000563190459599299
15540,-0.400148125146884,-0.918705508071611,1.00206703000332,0.0179354642953852,-1193.53584483197,-0.399363596825239,-0.918259123059949,1.00134464573993,0.0116715991736516,-1193.50488874678,0.000902631855243311
15560,-0.423361937707217,-0.907055232415536,1.00099177067127,0.00861014165936155,-1195.02049816352,-0.423812179274765,-0.907179583427093,1.00129494150754,0.0112404427339934,-1195.04083452116,0.00046709810877738
15580,-0.448771591483388,-0.895471623752707,1.00163135447571,0.0141582195365622,-1196.61804522974,-0.447951404989933,-0.895444878441503,1.00124022669865,0.0107657975949981,-1196.57677042922,0.00082062244407412
15600,-0.471311840141149,-0.883377313144013,1.00124438976444,0.0108019126589522,-1198.08143785824,-0.471763517161892,-0.883063531199778,1.0011803115623,0.0102460104151806,-1198.11269653148,0.000549973853556007
15620,-0.495981253658702,-0.869777265261301,1.00125416111309,0.010886679617666,-1199.69349144504,-0.495230985216513,-0.870044551049917,1.00111500314907,0.00967939902100677,-1199.64861289602,0.000796457423935227
15640,-0.518101358822162,-0.857018879889474,1.00145413200025,0.0126212558097493,-1201.15459941491,-0.518336518193496,-0.856397428025111,1.00104410533252,0.00906425249461122,-1201.18451959833,0.000664456431713672
15660,-0.541452484421189,-0.841684713577698,1.00080165365383,0.00696028566854461,-1202.75301821843,-0.541063078010208,-0.842132126912219,1.00096741883219,0.00839883127114531,-1202.72041672129,0.000593140830511895
15680,-0.563481470819116,-0.828002645310534,1.00154867510157,0.0134412156638339,-1204.23650131701,-0.563393892600574,-0.827259080956243,1.00088474123857,0.00768136724609543,-1204.25630435503,0.00074870414272654
15700,-0.585314295825528,-0.811335330594308,1.00042882983664,0.0037239702168502,-1205.8074692817,-0.585312468919289,-0.811789185202279,1.00079586703971,0.00691006389207898,-1205.7921825968,0.00045385828488968
15720,-0.607269402644652,-0.796375512216181,1.00149392601552,0.0129663934916948,-1207.32702517272,-0.606802605801705,-0.795733789476628,1.00070058764976,0.0060830963852252,-1207.32805155094,0.000793541030473205
15740,-0.62760033120228,-0.778837864578937,1.0002352698376,0.00204328749199799,-1208.86243717982,-0.627848406669502,-0.779104691009079,1.00059869143917,0.00519861174097009,-1208.86391132865,0.000364331965739829
15760,-0.649053959985815,-0.762309452385685,1.00119266086495,0.0103531479778489,-1210.41210518585,-0.648434292072383,-0.761914126698518,1.00048996376684,0.00425472895902171,-1210.39976204799,0.000735031102656503
15780,-0.668127978933486,-0.744274706105785,1.00016990275783,0.00147563125031488,-1211.91400587304,-0.668545012055885,-0.744174765024356,1.00037418701397,0.00324953917756017,-1211.93560383367,0.000428841281752266
15800,-0.688822619450129,-0.726013651402214,1.00078590272271,0.0068235833304416,-1213.49424374055,-0.68816565834538,-0.725899697606499,1.00025114061976,0.00218110583622092,-1213.47143681694,0.00066677084572625
15820,-0.706933934563216,-0.707421334347456,1.00010026103734,0.000870812651810871,-1214.98025535021,-0.707281676336375,-0.707102430416805,1.00012060111896,0.0010474648480481,-1215.00726113549,0.000471830539267063
15840,-0.726375812912941,-0.687741592472961,1.00030511325404,0.00264977583139767,-1216.56495300441,-0.725878876881111,-0.687796874645331,0.999982342181135,-0.000153375220051036,-1216.54307693326,0.000500001538309636
15860,-0.743785134636778,-0.668540271962974,1.00008120757415,0.000705331388139467,-1218.04968025956,-0.743943447861513,-0.667997337224857,0.999836134651862,-0.00142343295828722,-1218.07888436034,0.000565545053006546
15880,-0.761727479066888,-0.64749918025154,0.999741937097775,-0.00224179516292973,-1219.63411747158,-0.761461965538476,-0.647718511017546,0.999681746595638,-0.00276475391673533,-1219.6146835728,0.000344388470605885
15900,-0.778497835766134,-0.627648829993645,1.00000096704201,8.39961607641476e-06,-1221.12317495782,-0.77842140566754,-0.626975464667782,0.99951894334065,-0.00417941039999111,-1221.15047473254,0.000677689030490261
